Range	60.0dB	-120.0dBm
Mobile unit	1	Mobile Terminal	 00.00000	 000.00000	0.0
Fixed unit	2	Monte da Virgem	 41.11313	-008.59838	200.1
Latitude	Longitude	Rx(dB)	Best unit
 41.40347	-007.58307	-016.6	2
 41.40347	-007.57808	-000.6	2
 41.40347	-007.57309	 009.0	2
 41.40347	-007.56810	 010.8	2
 41.40347	-007.56311	 015.1	2
 41.40347	-007.55812	-026.5	2
 41.40347	-007.55313	-040.0	2
 41.40347	-007.54814	-029.6	2
 41.40347	-007.54315	-018.1	2
 41.40347	-007.53816	-007.9	2
 41.40347	-007.53317	 001.3	2
 41.40347	-007.52818	 005.9	2
 41.40347	-007.52319	-019.9	2
 41.40347	-007.51820	-018.3	2
 41.40347	-007.51321	-018.3	2
 41.40347	-007.50822	-029.7	2
 41.40347	-007.50323	-024.8	2
 41.40347	-007.49824	-027.0	2
 41.40347	-007.49325	-022.9	2
 41.40347	-007.48826	-022.6	2
 41.40347	-007.48327	-016.3	2
 41.40347	-007.47828	-027.4	2
 41.40347	-007.47329	-036.4	2
 41.40347	-007.46830	-045.1	2
 41.40347	-007.46331	-024.9	2
 41.40347	-007.45831	-015.0	2
 41.40347	-007.45332	-015.8	2
 41.40347	-007.44834	-017.9	2
 41.40347	-007.44334	-016.5	2
 41.40347	-007.43835	-015.1	2
 41.40347	-007.43336	-013.7	2
 41.40347	-007.42837	-012.3	2
 41.40347	-007.42338	-023.5	2
 41.40347	-007.41839	-010.0	2
 41.40347	-007.41340	-009.1	2
 41.40347	-007.40841	-006.5	2
 41.40347	-007.40342	-041.3	2
 41.40347	-007.39843	-042.4	2
 41.40348	-007.39344	-021.4	2
 41.40347	-007.38845	-003.7	2
 41.40347	-007.38346	-006.5	2
 41.40347	-007.37847	-022.7	2
 41.40347	-007.37348	-046.3	2
 41.40347	-007.36849	-043.5	2
 41.40347	-007.36350	-022.0	2
 41.40347	-007.35851	-012.4	2
 41.40347	-007.35352	-009.3	2
 41.40347	-007.34853	-008.4	2
 41.40347	-007.34354	-024.4	2
 41.40347	-007.33855	-012.1	2
 41.40347	-007.33356	-004.6	2
 41.40347	-007.32857	-004.6	2
 41.40347	-007.32358	-003.5	2
 41.40347	-007.31859	-000.2	2
 41.40347	-007.31360	-000.9	2
 41.40347	-007.30861	-023.9	2
 41.40347	-007.30362	-021.9	2
 41.40347	-007.29863	-008.0	2
 41.40347	-007.29364	-046.9	2
 41.40347	-007.28865	-044.1	2
 41.40347	-007.28366	-036.1	2
 41.40347	-007.27867	-020.5	2
 41.40347	-007.27368	-020.6	2
 41.40347	-007.26869	-019.8	2
 41.40347	-007.26370	-046.3	2
 41.40347	-007.25871	-027.1	2
 41.40347	-007.25372	-017.5	2
 41.40347	-007.24873	-017.2	2
 41.40347	-007.24374	-014.2	2
 41.40347	-007.23875	-011.2	2
 41.40348	-007.23376	-010.7	2
 41.40347	-007.22877	-018.2	2
 41.40347	-007.22378	-011.2	2
 41.40347	-007.21879	-037.1	2
 41.40347	-007.21380	-036.6	2
 41.40347	-007.20881	-029.8	2
 41.40347	-007.20382	-011.8	2
 41.40347	-007.19883	-010.1	2
 41.40347	-007.19384	-006.6	2
 41.40347	-007.18885	-005.7	2
 41.40347	-007.18386	-036.4	2
 41.40347	-007.17887	-048.6	2
 41.40347	-007.17388	-046.5	2
 41.40347	-007.16889	-043.4	2
 41.40348	-007.16390	-038.8	2
 41.40347	-007.15891	-030.2	2
 41.40347	-007.15392	-022.7	2
 41.40348	-007.14893	-014.2	2
 41.40347	-007.14394	-003.7	2
 41.40347	-007.13895	-003.4	2
 41.40347	-007.13396	-004.5	2
 41.40347	-007.12897	-004.3	2
 41.40347	-007.12398	-002.0	2
 41.40347	-007.11899	-023.8	2
 41.40347	-007.11400	-005.0	2
 41.40347	-007.10901	-057.2	2
 41.40347	-007.10402	-029.2	2
 41.40347	-007.09903	-027.9	2
 41.40347	-007.09404	-021.2	2
 41.40347	-007.08905	-019.0	2
 41.40347	-007.08406	-015.4	2
 41.40347	-007.07907	-014.7	2
 41.40347	-007.07408	-013.6	2
 41.40347	-007.06909	-012.7	2
 41.40347	-007.06410	-041.4	2
 41.40347	-007.05911	-043.1	2
 41.40347	-007.05412	-031.6	2
 41.40347	-007.04913	-021.9	2
 41.40347	-007.04414	-022.6	2
 41.40347	-007.03915	-010.9	2
 41.40347	-007.03415	-001.4	2
 41.40347	-007.02917	 002.8	2
 41.40347	-007.02418	-021.4	2
 41.39972	-008.71582	 045.7	2
 41.39972	-008.71084	 043.9	2
 41.39972	-008.70584	 043.4	2
 41.39971	-008.70085	 042.0	2
 41.39972	-008.69586	 041.1	2
 41.39972	-008.69087	 037.9	2
 41.39972	-008.68588	 035.4	2
 41.39971	-008.68089	 039.6	2
 41.39971	-008.67590	 033.1	2
 41.39972	-008.67091	 036.7	2
 41.39972	-008.66593	 032.6	2
 41.39972	-008.66093	 025.0	2
 41.39971	-008.65594	 017.4	2
 41.39972	-008.65095	 006.1	2
 41.39972	-008.64596	 018.6	2
 41.39972	-008.64097	 026.9	2
 41.39971	-008.63598	 016.5	2
 41.39971	-008.63099	 017.3	2
 41.39972	-008.62600	 019.5	2
 41.39972	-008.62101	 028.3	2
 41.39972	-008.61602	 011.0	2
 41.39971	-008.61103	 021.0	2
 41.39972	-008.60604	 019.2	2
 41.39972	-008.60105	 013.8	2
 41.39972	-008.59606	 037.0	2
 41.39971	-008.59107	 048.9	2
 41.39972	-008.58608	 041.9	2
 41.39972	-008.58109	 043.9	2
 41.39972	-008.57610	 036.8	2
 41.39971	-008.57111	 034.1	2
 41.39972	-008.56612	 034.6	2
 41.39972	-008.56113	 042.5	2
 41.39972	-008.55614	 046.4	2
 41.39972	-008.55115	 050.4	2
 41.39971	-008.54616	 049.5	2
 41.39972	-008.54117	 022.1	2
 41.39972	-008.53618	 020.0	2
 41.39972	-008.53119	 026.0	2
 41.39971	-008.52620	 039.1	2
 41.39971	-008.52121	 035.4	2
 41.39972	-008.51622	 035.3	2
 41.39972	-008.51123	 031.6	2
 41.39971	-008.50624	 039.4	2
 41.39971	-008.50125	 041.8	2
 41.39972	-008.49626	 032.8	2
 41.39972	-008.49127	 041.3	2
 41.39972	-008.48628	 027.1	2
 41.39971	-008.48129	 039.7	2
 41.39971	-008.47630	 039.3	2
 41.39972	-008.47131	 025.2	2
 41.39972	-008.46632	 038.1	2
 41.39971	-008.46133	 038.1	2
 41.39971	-008.45634	 036.9	2
 41.39972	-008.45135	 039.2	2
 41.39972	-008.44636	 038.4	2
 41.39972	-008.44137	 029.9	2
 41.39971	-008.43638	 040.9	2
 41.39972	-008.43139	 040.1	2
 41.39972	-008.42640	 043.4	2
 41.39972	-008.42141	 041.9	2
 41.39971	-008.41642	 025.4	2
 41.39971	-008.41143	 026.8	2
 41.39972	-008.40644	 019.6	2
 41.39972	-008.40145	 030.2	2
 41.39971	-008.39646	 029.1	2
 41.39972	-008.39147	 017.3	2
 41.39972	-008.38648	 018.2	2
 41.39971	-008.38149	 020.1	2
 41.39971	-008.37650	 022.4	2
 41.39971	-008.37151	 011.5	2
 41.39971	-008.36652	 011.9	2
 41.39972	-008.36153	 020.9	2
 41.39972	-008.35654	 028.1	2
 41.39971	-008.35155	 030.8	2
 41.39972	-008.34656	 031.3	2
 41.39972	-008.34157	 029.2	2
 41.39972	-008.33658	 029.7	2
 41.39971	-008.33158	 025.8	2
 41.39971	-008.32660	 023.6	2
 41.39971	-008.32161	 014.1	2
 41.39972	-008.31662	 023.3	2
 41.39971	-008.31163	 026.7	2
 41.39971	-008.30663	 027.0	2
 41.39972	-008.30165	 013.6	2
 41.39972	-008.29666	 035.0	2
 41.39972	-008.29166	 016.3	2
 41.39971	-008.28667	 037.2	2
 41.39972	-008.28169	 001.2	2
 41.39971	-008.27669	 023.8	2
 41.39971	-008.27170	 024.3	2
 41.39972	-008.26671	 009.6	2
 41.39971	-008.26172	 026.2	2
 41.39972	-008.25673	 030.5	2
 41.39972	-008.25174	-008.2	2
 41.39972	-008.24675	 033.8	2
 41.39971	-008.24176	 007.2	2
 41.39972	-008.23677	 031.2	2
 41.39972	-008.23178	-000.4	2
 41.39971	-008.22679	 019.8	2
 41.39971	-008.22180	 028.6	2
 41.39972	-008.21681	-013.2	2
 41.39972	-008.21182	 002.5	2
 41.39972	-008.20683	 009.9	2
 41.39972	-008.20184	 017.7	2
 41.39971	-008.19685	 014.6	2
 41.39972	-008.19186	 019.8	2
 41.39972	-008.18687	 018.6	2
 41.39971	-008.18188	 026.0	2
 41.39971	-008.17689	 011.3	2
 41.39971	-008.17190	 012.0	2
 41.39972	-008.16691	-000.7	2
 41.39972	-008.16192	 000.6	2
 41.39972	-008.15693	 023.0	2
 41.39971	-008.15194	 033.1	2
 41.39972	-008.14695	 035.9	2
 41.39972	-008.14196	 036.9	2
 41.39971	-008.13697	 010.4	2
 41.39971	-008.13198	 034.4	2
 41.39971	-008.12699	 004.6	2
 41.39971	-008.12200	 006.1	2
 41.39972	-008.11701	 038.0	2
 41.39971	-008.11202	 038.9	2
 41.39972	-008.10703	 039.3	2
 41.39972	-008.10204	-016.0	2
 41.39972	-008.09705	-021.0	2
 41.39971	-008.09206	 000.4	2
 41.39971	-008.08707	 030.2	2
 41.39972	-008.08208	 031.6	2
 41.39971	-008.07709	 038.0	2
 41.39972	-008.07210	 040.5	2
 41.39971	-008.06711	 040.2	2
 41.39972	-008.06212	-015.0	2
 41.39972	-008.05713	-005.6	2
 41.39972	-008.05214	-026.4	2
 41.39971	-008.04715	-029.9	2
 41.39971	-008.04216	 000.7	2
 41.39972	-008.03717	 020.0	2
 41.39971	-008.03218	 022.8	2
 41.39971	-008.02719	-001.8	2
 41.39971	-008.02220	 016.4	2
 41.39972	-008.01721	-014.4	2
 41.39972	-008.01222	-010.8	2
 41.39972	-008.00723	-030.2	2
 41.39972	-008.00224	-001.0	2
 41.39971	-007.99725	-012.3	2
 41.39972	-007.99226	 004.5	2
 41.39971	-007.98727	-005.2	2
 41.39971	-007.98228	-016.0	2
 41.39971	-007.97729	-041.2	2
 41.39971	-007.97230	 006.0	2
 41.39972	-007.96731	-034.6	2
 41.39971	-007.96232	-007.8	2
 41.39972	-007.95733	-019.0	2
 41.39971	-007.95234	-007.3	2
 41.39972	-007.94735	-009.0	2
 41.39972	-007.94236	-004.5	2
 41.39971	-007.93737	 001.9	2
 41.39971	-007.93238	-003.8	2
 41.39971	-007.92739	 010.2	2
 41.39972	-007.92240	-002.6	2
 41.39971	-007.91741	 005.0	2
 41.39972	-007.91242	-005.2	2
 41.39972	-007.90743	-007.2	2
 41.39972	-007.90244	 000.1	2
 41.39972	-007.89745	 006.1	2
 41.39971	-007.89246	 003.3	2
 41.39971	-007.88747	-005.3	2
 41.39971	-007.88247	-009.7	2
 41.39972	-007.87748	-019.9	2
 41.39972	-007.87249	-011.4	2
 41.39972	-007.86751	-000.3	2
 41.39972	-007.86251	 001.0	2
 41.39971	-007.85752	 019.2	2
 41.39972	-007.85253	 019.7	2
 41.39971	-007.84754	 029.5	2
 41.39972	-007.84255	 039.6	2
 41.39972	-007.83756	 039.9	2
 41.39972	-007.83257	 020.6	2
 41.39971	-007.82758	-012.8	2
 41.39971	-007.82259	 039.6	2
 41.39972	-007.81760	 031.9	2
 41.39971	-007.81261	-006.3	2
 41.39972	-007.80762	 025.4	2
 41.39971	-007.80263	 043.7	2
 41.39972	-007.79764	 045.4	2
 41.39972	-007.79265	 003.8	2
 41.39971	-007.78766	-001.2	2
 41.39971	-007.78267	 001.3	2
 41.39971	-007.77768	 024.3	2
 41.39972	-007.77269	 035.4	2
 41.39971	-007.76770	 019.1	2
 41.39971	-007.76271	 004.3	2
 41.39972	-007.75772	 027.1	2
 41.39971	-007.75273	 041.7	2
 41.39972	-007.74774	 042.5	2
 41.39971	-007.74275	-001.5	2
 41.39971	-007.73776	-025.1	2
 41.39971	-007.73277	-026.8	2
 41.39972	-007.72778	-029.3	2
 41.39972	-007.72279	-029.8	2
 41.39971	-007.71780	-024.0	2
 41.39972	-007.71281	-022.8	2
 41.39971	-007.70782	-006.6	2
 41.39972	-007.70283	-014.7	2
 41.39971	-007.69784	-012.9	2
 41.39971	-007.69285	-017.7	2
 41.39972	-007.68786	-026.2	2
 41.39971	-007.68287	-012.0	2
 41.39972	-007.67788	-000.3	2
 41.39971	-007.67289	 005.4	2
 41.39972	-007.66790	 007.5	2
 41.39972	-007.66291	 009.5	2
 41.39972	-007.65792	 009.2	2
 41.39971	-007.65293	-011.8	2
 41.39971	-007.64794	-002.6	2
 41.39972	-007.64295	 003.2	2
 41.39972	-007.63796	-036.7	2
 41.39972	-007.63297	-016.9	2
 41.39971	-007.62798	-011.3	2
 41.39972	-007.62299	 004.6	2
 41.39972	-007.61800	-032.6	2
 41.39971	-007.61301	-024.6	2
 41.39971	-007.60802	-018.2	2
 41.39971	-007.60303	-015.3	2
 41.39972	-007.59804	-004.6	2
 41.39972	-007.59305	 005.0	2
 41.39971	-007.58806	-013.0	2
 41.39971	-007.58307	-000.1	2
 41.39972	-007.57808	 009.4	2
 41.39972	-007.57309	 006.8	2
 41.39972	-007.56810	 011.4	2
 41.39971	-007.56311	 014.7	2
 41.39971	-007.55812	-034.5	2
 41.39972	-007.55313	-038.3	2
 41.39972	-007.54814	-028.3	2
 41.39971	-007.54315	-012.1	2
 41.39971	-007.53816	 002.3	2
 41.39972	-007.53317	 003.6	2
 41.39972	-007.52818	 008.5	2
 41.39972	-007.52319	 002.3	2
 41.39971	-007.51820	 006.6	2
 41.39971	-007.51321	-018.6	2
 41.39972	-007.50822	-025.3	2
 41.39972	-007.50323	-028.8	2
 41.39971	-007.49824	-024.8	2
 41.39972	-007.49325	-018.8	2
 41.39972	-007.48826	-019.0	2
 41.39972	-007.48327	-015.5	2
 41.39971	-007.47828	-016.3	2
 41.39972	-007.47329	-041.1	2
 41.39972	-007.46830	-043.7	2
 41.39972	-007.46330	-027.2	2
 41.39972	-007.45831	-036.3	2
 41.39971	-007.45333	-015.2	2
 41.39972	-007.44834	-016.1	2
 41.39972	-007.44334	-017.4	2
 41.39972	-007.43835	-016.5	2
 41.39971	-007.43336	-013.9	2
 41.39971	-007.42837	-011.9	2
 41.39972	-007.42338	-020.7	2
 41.39972	-007.41839	-010.0	2
 41.39972	-007.41340	-024.1	2
 41.39972	-007.40841	-010.3	2
 41.39972	-007.40342	-010.0	2
 41.39972	-007.39843	-007.8	2
 41.39972	-007.39344	-053.1	2
 41.39972	-007.38845	-021.1	2
 41.39972	-007.38346	-011.5	2
 41.39972	-007.37847	-010.1	2
 41.39971	-007.37348	-032.4	2
 41.39971	-007.36849	-034.7	2
 41.39971	-007.36350	-019.6	2
 41.39972	-007.35851	-015.0	2
 41.39972	-007.35352	-014.7	2
 41.39972	-007.34853	-011.2	2
 41.39971	-007.34354	-030.0	2
 41.39972	-007.33855	-008.4	2
 41.39972	-007.33356	-006.2	2
 41.39971	-007.32857	-005.0	2
 41.39971	-007.32358	-002.7	2
 41.39972	-007.31859	-004.8	2
 41.39972	-007.31360	-003.1	2
 41.39972	-007.30861	-003.1	2
 41.39971	-007.30362	-028.7	2
 41.39972	-007.29863	-022.4	2
 41.39972	-007.29364	-022.3	2
 41.39972	-007.28865	-033.2	2
 41.39971	-007.28366	-031.9	2
 41.39971	-007.27867	-044.1	2
 41.39972	-007.27368	-032.8	2
 41.39972	-007.26869	-026.9	2
 41.39972	-007.26370	-029.2	2
 41.39971	-007.25871	-023.6	2
 41.39972	-007.25372	-018.6	2
 41.39972	-007.24873	-019.1	2
 41.39972	-007.24374	-014.3	2
 41.39971	-007.23875	-014.1	2
 41.39972	-007.23376	-012.9	2
 41.39972	-007.22877	-007.5	2
 41.39972	-007.22378	-040.1	2
 41.39972	-007.21879	-018.9	2
 41.39971	-007.21380	-021.8	2
 41.39972	-007.20881	-026.0	2
 41.39972	-007.20382	-024.0	2
 41.39971	-007.19883	-013.4	2
 41.39971	-007.19384	-007.5	2
 41.39972	-007.18885	-005.2	2
 41.39972	-007.18386	-041.8	2
 41.39972	-007.17887	-049.6	2
 41.39972	-007.17388	-040.1	2
 41.39971	-007.16889	-045.0	2
 41.39972	-007.16390	-031.9	2
 41.39972	-007.15891	-024.5	2
 41.39972	-007.15392	-015.8	2
 41.39971	-007.14893	-005.7	2
 41.39972	-007.14394	-005.6	2
 41.39972	-007.13895	-009.8	2
 41.39972	-007.13396	-005.0	2
 41.39971	-007.12897	-003.1	2
 41.39972	-007.12398	-023.8	2
 41.39972	-007.11899	-008.3	2
 41.39972	-007.11400	-031.9	2
 41.39971	-007.10901	-043.3	2
 41.39971	-007.10402	-028.2	2
 41.39972	-007.09903	-031.4	2
 41.39972	-007.09404	-023.8	2
 41.39972	-007.08905	-021.7	2
 41.39971	-007.08406	-019.4	2
 41.39972	-007.07907	-017.4	2
 41.39972	-007.07408	-017.0	2
 41.39972	-007.06909	-038.0	2
 41.39972	-007.06410	-036.1	2
 41.39971	-007.05911	-027.2	2
 41.39972	-007.05412	-027.2	2
 41.39972	-007.04913	-027.5	2
 41.39972	-007.04414	-022.4	2
 41.39971	-007.03914	-008.5	2
 41.39972	-007.03415	-001.1	2
 41.39972	-007.02916	-006.7	2
 41.39972	-007.02418	-053.3	2
 41.39596	-008.71583	 037.0	2
 41.39596	-008.71084	 043.5	2
 41.39596	-008.70585	 041.3	2
 41.39596	-008.70085	 041.7	2
 41.39596	-008.69586	 041.5	2
 41.39596	-008.69087	 036.8	2
 41.39596	-008.68588	 038.0	2
 41.39596	-008.68089	 032.4	2
 41.39596	-008.67590	 026.5	2
 41.39596	-008.67091	 029.1	2
 41.39596	-008.66593	 026.9	2
 41.39597	-008.66093	 014.5	2
 41.39596	-008.65594	 005.6	2
 41.39596	-008.65095	 009.0	2
 41.39596	-008.64596	 014.4	2
 41.39596	-008.64097	 024.3	2
 41.39596	-008.63598	 041.1	2
 41.39596	-008.63099	 019.1	2
 41.39596	-008.62600	 016.8	2
 41.39595	-008.62101	 026.9	2
 41.39596	-008.61602	 043.7	2
 41.39596	-008.61103	 045.4	2
 41.39596	-008.60604	 013.4	2
 41.39596	-008.60105	 017.8	2
 41.39596	-008.59606	 029.1	2
 41.39596	-008.59107	 043.7	2
 41.39596	-008.58608	 046.7	2
 41.39596	-008.58109	 044.5	2
 41.39596	-008.57610	 023.1	2
 41.39596	-008.57111	 032.7	2
 41.39596	-008.56612	 031.1	2
 41.39596	-008.56113	 042.4	2
 41.39596	-008.55614	 043.1	2
 41.39596	-008.55115	 048.2	2
 41.39596	-008.54616	 042.2	2
 41.39596	-008.54117	 021.0	2
 41.39596	-008.53618	 003.9	2
 41.39596	-008.53119	 008.6	2
 41.39596	-008.52620	 028.5	2
 41.39596	-008.52121	 035.8	2
 41.39596	-008.51622	 034.0	2
 41.39596	-008.51123	 029.5	2
 41.39596	-008.50624	 032.6	2
 41.39596	-008.50125	 041.6	2
 41.39596	-008.49626	 042.0	2
